food_item,fat_g,satfat_g,carbs_g,protein_g,fiber_g,energy_kcal_calculated
"Sauce, sweet and sour, ready-to-serve",0.0002,0.0,0.3822,0.003057065217391305,0.0012658227848101266,0.17116516716650004
"Sauce, cocktail, ready-to-serve",0.0105,0.0,0.2822,0.015398550724637685,0.02278481012658228,0.14195268243918693
"Dip, salsa con queso, cheese and salsa- medium",0.0951,0.02605648535564854,0.11140000000000001,0.03555253623188406,0.008860759493670885,0.15850272131511717
"Dip, TOSTITOS, salsa con queso, medium",0.08259999999999999,0.02554393305439331,0.11720000000000001,0.03306159420289855,0.007594936708860759,0.14761746084638455
"Sauce, peanut, made from peanut butter, water, soy sauce",0.1602,0.03040794979079498,0.2202,0.0714447463768116,0.02278481012658228,0.286015772520271
"Soup, chunky vegetable, reduced sodium, canned, ready-to-serve",0.0051,0.002269874476987448,0.1028,0.013134057971014494,0.013924050632911394,0.055870265467066534
"Soup, beef barley, ready to serve",0.0096,0.00344142259414226,0.07940000000000001,0.0318161231884058,0.01139240506329114,0.05731422859046984
"Sauce, enchilada, red, mild, ready to serve",0.0091,0.0011610878661087868,0.0487,0.007019927536231885,0.006329113924050633,0.03354437409752305
"Bread, chapati or roti, whole wheat, commercially prepared, frozen",0.092,0.034633891213389126,0.46130000000000004,0.08888134057971016,0.12278481012658227,0.3317782961235144
"Bread, paratha, whole wheat, commercially prepared, frozen",0.132,0.060941422594142265,0.4535,0.0720108695652174,0.12151898734177215,0.3616572253693214
"Bread, naan, whole wheat, commercially prepared, refrigerated",0.067,0.03040794979079498,0.4621,0.11548913043478262,0.060759493670886074,0.31756081306231254
"Bread, roll, Mexican, bollilo",0.057999999999999996,0.014654811715481173,0.5577000000000001,0.12058423913043481,0.027848101265822787,0.3531045207153171
"Cookie, butter or sugar, with chocolate icing or filling",0.23500000000000001,0.15481171548117156,0.6883,0.04642210144927537,0.024050632911392405,0.5589248028434965
"Cookie, chocolate, with icing or coating",0.242,0.17259414225941425,0.6787000000000001,0.05095108695652174,0.02911392405063291,0.5634788403865378
"Tortillas, ready-to-bake or -fry, whole wheat",0.0976,0.05102510460251047,0.45890000000000003,0.11050724637681161,0.12405063291139241,0.34477396423414414
"Cake, snack cakes, creme-filled, chocolate with frosting, low-fat, with added fiber",0.13,0.05826359832635984,0.6937000000000001,0.04200634057971015,0.18860759493670887,0.4546262356992114
"Cookies, graham crackers, plain or honey, lowfat",0.0571,0.0,0.7796,0.06465126811594203,0.07215189873417721,0.4288570476507831
"Crackers, cheese, whole grain",0.16030000000000003,0.033535564853556486,0.5729,0.10892210144927537,0.0810126582278481,0.45751416194601796
"Waffles, whole wheat, lowfat, frozen, ready-to-heat",0.0357,0.007468619246861925,0.4916,0.08084239130434784,0.05443037974683544,0.28579362434743977
"Pancakes, plain, reduced fat",0.019,0.0,0.5732,0.06465126811594203,0.012658227848101266,0.2990114406309008
"Cookies, shortbread, reduced fat",0.14,0.04910041841004185,0.7599,0.06080163043478262,0.016455696202531647,0.5013884260801955
"Cookies, sugar wafer, chocolate-covered",0.2759,0.18034518828451884,0.6598999999999999,0.03906250000000001,0.043037974683544304,0.584360768632678
"Rolls, hamburger or hot dog, wheat/cracked wheat",0.0361,0.007803347280334729,0.4731,0.1323596014492754,0.053164556962025315,0.29823392202599136
"Rolls, hamburger or hot dog, whole wheat",0.0438,0.009633891213389123,0.44930000000000003,0.1401721014492754,0.07721518987341772,0.2984560701988226
"Bread, french or vienna, whole wheat",0.010400000000000001,0.0,0.49100000000000005,0.0943161231884058,0.053164556962025315,0.2655781406197934
"Bagels, whole grain white",0.0,0.0,0.5452,0.10529891304347828,0.05949367088607595,0.28357214261912694
"English muffins, whole grain white",0.0175,0.0,0.5017,0.07948369565217392,0.04430379746835443,0.2715761412862379
"Rolls, hamburger, whole grain white, calcium-fortified",0.0349,0.012165271966527199,0.465,0.10529891304347828,0.02911392405063291,0.28279462401421745
"Cookies, chocolate chip sandwich, with creme filling",0.1765,0.06152719665271967,0.6352000000000001,0.03328804347826087,0.0,0.4717316450072198
"Cookies, chocolate, made with rice cereal",0.1935,0.11809623430962343,0.6325999999999999,0.036571557971014496,0.020253164556962026,0.4888370543152283
"Cookies, marshmallow, with rice cereal and chocolate chips",0.1818,0.11887029288702931,0.6325999999999999,0.05151721014492754,0.0,0.483061201821615
"Crackers, flavored, fish-shaped",0.1771,0.021537656903765693,0.6567000000000001,0.115036231884058,0.039240506329113925,0.5139397978451627
"Bread, gluten-free, white, made with potato extract, rice starch, and rice flour",0.107,0.003546025104602511,0.5283,0.0354393115942029,0.04430379746835443,0.3555481506164612
"Bread, gluten-free, white, made with rice flour, corn starch, and/or tapioca",0.0524,0.010219665271966528,0.45780000000000004,0.04879981884057971,0.05443037974683544,0.2749083638787071
"Bread, gluten-free, white, made with tapioca starch and brown rice flour",0.0802,0.006579497907949792,0.5115,0.0611413043478261,0.06962025316455696,0.3314450738642674
"Bread, gluten-free, whole grain, made with tapioca starch and brown rice flour",0.0934,0.0027824267782426784,0.49090000000000006,0.08208786231884059,0.06202531645569621,0.3436632233699878
"Crackers, gluten-free, multigrain and vegetable, made with corn starch and white rice flour",0.15410000000000001,0.05973849372384938,0.7694,0.02830615942028986,0.0379746835443038,0.5069421304009775
"Crackers, gluten-free, multi-seeded and multigrain",0.1584,0.021642259414225942,0.663,0.12737771739130438,0.1291139240506329,0.5029434632900145
"Waffles, gluten-free, frozen, ready-to-heat",0.0884,0.008169456066945607,0.4305,0.03079710144927537,0.01772151898734177,0.29168055092746864
"Pancakes, gluten-free, frozen, ready-to-heat",0.0455,0.005020920502092051,0.4032,0.037477355072463775,0.0189873417721519,0.23936465622570255
"Rolls, dinner, sweet",0.0737,0.03677824267782427,0.5357999999999999,0.11367753623188406,0.039240506329113925,0.35632566922137066
"Beverages,  Energy drink, Citrus",0.0,0.0,0.1127,0.0,0.0,0.050094412973453295
"Alcoholic Beverage, wine, table, red, Mouvedre",0.0,0.0,0.026400000000000003,0.0007925724637681161,0.0,0.011996001332889038
"Alcoholic beverage, wine, table, white, Chardonnay",0.0,0.0,0.0216,0.0007925724637681161,0.0,0.009885593690991892
"Beverages, Kiwi Strawberry Juice Drink",0.0,0.0,0.1226,0.0,0.0,0.054426302343663226
"Beverages, Apple juice drink, light, fortified with vitamin C",0.001,0.0,0.051,0.0,0.0,0.023658780406531157
"Beverages, POWERADE, Zero, Mixed Berry",0.0,0.0,0.0014000000000000002,0.0,0.0,0.0006664445184938354
"Beverages, Carob-flavor beverage mix, powder",0.002,0.0003138075313807532,0.9329999999999999,0.0203804347826087,0.10126582278481013,0.42452515828057313
"Beverages, Carob-flavor beverage mix, powder, prepared with whole milk",0.0311,0.018608786610878662,0.0868,0.03577898550724638,0.005063291139240506,0.08374986115739198
"Beverages, coconut milk, sweetened, fortified with calcium, vitamins A, B12, D2",0.020800000000000003,0.021788702928870297,0.0292,0.002377717391304348,0.0,0.03465511496167944
"Beverages, chocolate syrup",0.0113,0.00542887029288703,0.6509999999999999,0.023777173913043483,0.03291139240506329,0.30989670109963346
"Beverages, chocolate syrup, prepared with whole milk",0.0296,0.017583682008368205,0.1278,0.034759963768115944,0.0037974683544303796,0.09996667777407531
"Beverages, coffee, ready to drink, iced, mocha, milk based",0.0098,0.0,0.1142,0.016757246376811596,0.0,0.0670887481950461
"Beverages, tea, green, ready-to-drink, citrus, diet, fortified with vitamin C",0.0,0.0,0.0031,0.0,0.0,0.0013328890369876708
"Beverages, Cocoa mix, powder",0.04,0.024864016736401675,0.8373,0.07552083333333334,0.04683544303797468,0.4416305675885816
"Beverages, Cocoa mix, powder, prepared with water",0.0055000000000000005,0.0034309623430962347,0.11539999999999999,0.01041666666666667,0.006329113924050633,0.0608685993557703
"Beverages, Cocoa mix, NESTLE, Hot Cocoa Mix Rich Chocolate With Marshmallows",0.15,0.1569037656903766,0.75,0.03170289855072464,0.04683544303797468,0.49561257358658223
"Beverages, coffee, brewed, espresso, restaurant-prepared, decaffeinated",0.0018,0.0009623430962343097,0.0169,0.0011322463768115945,0.0,0.009774519604576253
"Beverages, coffee, instant, regular, half the caffeine",0.005,0.002060669456066946,0.7318000000000001,0.1632699275362319,0.0,0.3942019326891036
"Beverages, coffee and cocoa, instant, decaffeinated, with whitener and low calorie sweetener",0.13210000000000002,0.1189958158995816,0.7140000000000001,0.10190217391304349,0.060759493670886074,0.4892813506608908
"Beverages, tea, green, ready-to-drink, sweetened",0.0022,0.0,0.062000000000000006,0.0,0.0,0.029767855159391315
"Beverages, tea, ready-to-drink, lemon, diet",0.0,0.0,0.0040999999999999995,0.0,0.0,0.0017771853826502278
"Beverages, coffee, instant, regular, prepared with water",0.0,2.092050209205021e-05,0.0034000000000000002,0.0011322463768115945,0.0,0.001999333555481506
"Beverages, aloe vera juice drink, fortified with Vitamin C",0.0,0.0,0.0375,0.0,0.0,0.016661112962345886
"Beverages, OCEAN SPRAY, Cran Grape",0.0,1.0460251046025105e-05,0.1316,0.002377717391304348,0.007594936708860759,0.05942463623236699
"Beverages, coffee, instant, decaffeinated, powder",0.002,0.0010564853556485358,0.76,0.13134057971014496,0.0,0.3912029323558814
"Beverages, coffee, instant, chicory",0.0,1.0460251046025105e-05,0.0075,0.001019021739130435,0.0,0.0037765189381317337
"Beverages, coffee, instant, mocha, sweetened",0.1587,0.05161087866108787,0.7404000000000001,0.05989583333333334,0.024050632911392405,0.5111629456847717
"Beverages, OCEAN SPRAY, Light Cranberry and Raspberry Flavored Juice",0.0,1.0460251046025105e-05,0.057699999999999994,0.008265398550724638,0.008860759493670885,0.0288792624680662
"Beverages, OCEAN SPRAY, White Cranberry Strawberry Flavored Juice Drink",0.0001,1.0460251046025105e-05,0.1198,0.0024909420289855075,0.007594936708860759,0.054315228257247584
"Beverages, coffee substitute, cereal grain beverage, powder",0.0252,0.006307531380753139,0.7842,0.06804800724637682,0.2949367088607595,0.40031100744196374
"Beverages, coffee substitute, cereal grain beverage, prepared with water",0.0004,0.00010460251046025107,0.013000000000000001,0.0011322463768115945,0.005063291139240506,0.006664445184938354
"Beverages, cranberry-apple juice drink, bottled",0.0011,0.00013598326359832638,0.1585,0.0,0.0,0.07153171165167167
"Alcoholic beverage, malt beer, hard lemonade",0.0,0.0,0.10070000000000001,0.0,0.0,0.04476285682550261
"Beverages, cranberry-apricot juice drink, bottled",0.0,0.0,0.162,0.002264492753623189,0.0012658227848101266,0.07286460068865933
"Beverages, tea, green, instant, decaffeinated, lemon, unsweetened, fortified with vitamin C",0.0,0.0,0.9445,0.0,0.0,0.41963789847828503
"Beverages, tea, black, ready to drink",0.0,0.0,0.0,0.0,0.0,0.0
"Alcoholic beverage, beer, light, higher alcohol",0.0,0.0,0.0077,0.002830615942028986,0.0,0.004554037543041208
"Beverages, AMBER, hard cider",0.0,0.0,0.0592,0.0,0.0,0.026324558480506497
"Beverages, OCEAN SPRAY, Cran Cherry",0.0,1.0460251046025105e-05,0.1276,0.0021512681159420294,0.007594936708860759,0.05753637676330112
"Beverages, OCEAN SPRAY, Light Cranberry",0.0001,4.184100418410042e-05,0.0472,0.0024909420289855075,0.008860759493670885,0.02199266911029657
"Beverages, OCEAN SPRAY, White Cranberry Peach",0.0001,2.092050209205021e-05,0.11880000000000002,0.0014719202898550727,0.007594936708860759,0.05342663556592247
"Beverages, OCEAN SPRAY, Light Cranberry, Concord Grape",0.0002,6.276150627615063e-05,0.057800000000000004,0.00407608695652174,0.008860759493670885,0.02743529934466289
"Beverages, Fruit punch drink, with added nutrients, canned",0.0,0.0,0.11939999999999999,0.0,0.002531645569620253,0.05309341330667555
"Beverages, Fruit punch drink, frozen concentrate",0.0,3.1380753138075316e-05,0.414,0.002264492753623189,0.005063291139240506,0.1848272797956237
"Beverages, Fruit punch drink, frozen concentrate, prepared with water",0.0,1.0460251046025105e-05,0.11660000000000001,0.0006793478260869566,0.0012658227848101266,0.052093746528934795
"Beverages, coffee, instant, vanilla, sweetened, decaffeinated, with non dairy creamer",0.1333,0.13946652719665273,0.8628,0.0,0.0,0.5166055759191381
"Beverages, tea, black, brewed, prepared with distilled water",0.0,2.092050209205021e-05,0.003,0.0,0.0,0.0013328890369876708
"Beverages, tea, herb, brewed, chamomile",0.0,2.092050209205021e-05,0.002,0.0,0.0,0.0008885926913251139
"Beverages, Wine, non-alcoholic",0.0,0.0,0.011000000000000001,0.005661231884057972,0.0,0.007108741530600911
"Water, bottled, generic",0.0,0.0,0.0,0.0,0.0,0.0
"Beverages, chocolate-flavor beverage mix for milk, powder, with added nutrients",0.0227,0.023776150627615067,0.9028,0.05151721014492754,0.056962025316455694,0.44407419748972565
"Beverages, chocolate-flavor beverage mix for milk, powder, with added nutrients, prepared with whole milk",0.0317,0.019864016736401677,0.1187,0.037024456521739135,0.005063291139240506,0.09896701099633455
"Beverages, Water with added vitamins and minerals, bottles, sweetened, assorted fruit flavors",0.0,0.0,0.054900000000000004,0.0,0.0,0.02443629901144063
"Beverages, V8 SPLASH Juice Drinks, Diet Berry Blend",0.0,0.0,0.0123,0.0,0.0,0.005442630234366323
"Beverages, V8 SPLASH Juice Drinks, Diet Fruit Medley",0.0,0.0,0.0126,0.0,0.0,0.005553704320781961
"Beverages, V8 SPLASH Juice Drinks, Diet Strawberry Kiwi",0.0,0.0,0.0126,0.0,0.0,0.005553704320781961
"Beverages, V8 V-FUSION Juices, Tropical",0.0,0.0,0.11380000000000001,0.004642210144927537,0.0,0.05242696878818172
"Beverages, V8 V- FUSION Juices, Acai Berry",0.0,0.0,0.10980000000000001,0.0,0.0,0.04876152393646562
"Beverages, Energy drink, AMP",0.0008,0.0,0.1208,0.002830615942028986,0.0,0.05553704320781962
"Beverages, Energy drink, FULL THROTTLE",0.0008,0.0,0.1208,0.002830615942028986,0.0,0.05553704320781962
"Beverages, Vegetable and fruit juice drink, reduced calorie, with low-calorie sweetener, added vitamin C",0.0,0.0,0.011000000000000001,0.0,0.0,0.004887259802288126
"Beverages, milk beverage, reduced fat, flavored and sweetened, Ready-to-drink,  added calcium, vitamin A and vitamin D",0.0183,0.01175732217573222,0.1208,0.034533514492753624,0.005063291139240506,0.08552704654004221
"Beverages, vegetable and fruit juice blend, 100% juice, with added vitamins A, C, E",0.0001,0.0,0.1115,0.003396739130434783,0.0,0.050983005664778404
"Beverages, fruit juice drink, reduced sugar, with vitamin E added",0.0007000000000000001,8.368200836820084e-05,0.1,0.0,0.0,0.04509607908474953
"Beverages, Energy drink, VAULT Zero, sugar-free, citrus flavor",0.0008,0.0,0.006999999999999999,0.002830615942028986,0.0,0.004998333888703766
"Beverages, PEPSICO QUAKER, Gatorade G2, low calorie",0.0001,0.0,0.0194,0.0005661231884057972,0.0,0.008885926913251138
"Beverages, Fruit flavored drink, less than 3% juice, not fortified with vitamin C",0.0,0.0,0.16030000000000003,0.0,0.0,0.07119848939242474
"Beverages, Fruit flavored drink containing less than 3% fruit juice, with high vitamin C",0.0,0.0,0.0667,0.0,0.0,0.029656781072975674
"Beverages, nutritional shake mix, high protein, powder",0.10710000000000001,0.0,0.20379999999999998,0.6065443840579711,0.0,0.43563256692213703
"Fish, anchovy, european, raw",0.0484,0.013410041841004186,0.0,0.23041213768115948,0.0,0.13884260801954904
"Fish, anchovy, european, canned in oil, drained solids",0.0971,0.023043933054393305,0.0,0.3271059782608696,0.0,0.22548039542374765
"Fish, bass, fresh water, mixed species, raw",0.0369,0.008158995815899583,0.0,0.21354166666666669,0.0,0.1206264578473842
"Fish, carp, cooked, dry heat",0.0717,0.014518828451882846,0.0,0.2588315217391305,0.0,0.1732755748083972
"Fish, catfish, channel, wild, raw",0.0282,0.007552301255230126,0.0,0.18546195652173914,0.0,0.10096634455181606
"Fish, catfish, channel, cooked, breaded and fried",0.1333,0.03439330543933054,0.0804,0.20482336956521743,0.008860759493670885,0.24936132400311006
